latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,
12.970123,77.56364,918,19800,Asia/Kolkata,GMT+5:30,,,,,,,,
,,,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),weather_code (wmo code),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),is_day ()
2023-01-12T15:00,27.9,16,0.1,0,3,911.6,100,0.52,3.15,10.4,76,25.2,1
2023-01-12T16:00,27.2,18,0.5,0,3,911.4,95,0.37,2.97,9.9,80,23,1
2023-01-12T17:00,25,26,4.3,0,3,910.9,98,0.17,2.33,6.2,83,19.8,1
2023-01-12T18:00,21,34,4.7,0,3,910.3,92,0.08,1.63,7.6,95,11.9,0
2023-01-12T19:00,19.5,42,6.2,0,3,911.2,90,0.07,1.32,9.3,106,14.4,0
2023-01-12T20:00,18.8,49,7.9,0,3,911.9,80,0.07,1.1,11.3,112,18.4,0
2023-01-12T21:00,17.8,56,8.9,0,3,912.2,97,0.05,0.9,11.6,106,19.4,0
2023-01-12T22:00,17,62,9.8,0,3,912,98,0.05,0.73,13,109,21.2,0
2023-01-12T23:00,16.2,67,10.1,0,3,911.6,98,0.04,0.61,12.2,104,21.6,0
2023-01-13T00:00,15.4,71,10.2,0,3,910.9,99,0.02,0.51,10.3,102,20.2,0
2023-01-13T01:00,14.3,77,10.3,0,3,910.2,97,0.01,0.38,7.2,108,16.6,0
2023-01-13T02:00,12.8,85,10.4,0,3,909.3,98,0,0.22,7.9,106,11.2,0
2023-01-13T03:00,12.3,88,10.4,0,3,909.1,100,0,0.17,6.6,99,10.8,0
2023-01-13T04:00,12.2,90,10.5,0,3,908.9,100,0,0.15,7.2,90,10.8,0
2023-01-13T05:00,12.9,93,11.9,0,3,909.6,100,0,0.1,8.3,90,11.9,0
2023-01-13T06:00,12.8,94,11.9,0,3,909.9,100,0,0.08,7.6,85,13.7,0
2023-01-13T07:00,13.8,91,12.4,0,3,911.2,100,0.02,0.14,10.1,92,14,1
2023-01-13T08:00,17.7,74,12.9,0,3,913.5,100,0.12,0.53,6.6,99,16.2,1
2023-01-13T09:00,21.4,55,12,0,3,915.3,100,0.29,1.14,6.2,100,17.3,1
2023-01-13T10:00,24.1,39,9.3,0,3,915.4,100,0.46,1.82,8,80,20.9,1
2023-01-13T11:00,26,31,7.5,0,3,915.1,100,0.59,2.33,9.5,65,24.1,1
2023-01-13T12:00,27.2,27,6.6,0,3,914.1,100,0.66,2.63,10.3,65,25.2,1
2023-01-13T13:00,28.1,23,5.2,0,3,913.4,100,0.67,2.91,10,75,25.6,1
2023-01-13T14:00,28.3,21,3.9,0,3,912.4,100,0.62,3.04,10.1,84,25.2,1
2023-01-13T15:00,28.1,21,3.6,0,3,912,84,0.52,3.02,10.4,88,24.1,1
2023-01-13T16:00,27.4,22,3.9,0,3,911.9,88,0.38,2.84,11.2,88,23.4,1
2023-01-13T17:00,25.1,28,5.5,0,1,912,44,0.19,2.28,7.8,77,22,1
2023-01-13T18:00,21.4,39,6.9,0,3,911.5,99,0.08,1.55,8,85,13,0
2023-01-13T19:00,19.8,53,9.9,0,3,912,91,0.06,1.09,10.2,100,16.6,0
2023-01-13T20:00,19,53,9.1,0,3,912.6,98,0.07,1.04,12.2,104,20.2,0
2023-01-13T21:00,18,51,7.7,0,3,912.9,100,0.07,1.01,13.5,106,22,0
2023-01-13T22:00,16.9,63,9.8,0,3,912.5,100,0.05,0.71,13.5,99,22.7,0
2023-01-13T23:00,16.2,72,11.2,0,2,912.3,66,0.03,0.52,14.1,105,23,0
2023-01-14T00:00,15.7,76,11.6,0,0,911.9,12,0.03,0.42,13.9,100,23.8,0
2023-01-14T01:00,15.1,81,11.9,0,0,911.5,13,0.01,0.32,11.3,97,22.7,0
2023-01-14T02:00,14.5,87,12.3,0,1,911.1,30,0,0.22,9.7,92,18.4,0
2023-01-14T03:00,13.8,93,12.7,0,1,910.8,43,0,0.11,9.2,101,15.8,0
2023-01-14T04:00,13.3,96,12.7,0,2,910.7,65,0,0.06,8.1,103,15.1,0
2023-01-14T05:00,13.3,98,13,0,3,911.3,89,0,0.03,8.7,95,13.7,0
2023-01-14T06:00,13.3,99,13.2,0,3,911.5,100,0,0.01,7.7,101,14,0
2023-01-14T07:00,14.2,98,13.9,0,3,912.3,100,0.01,0.03,10.1,107,15.5,1
2023-01-14T08:00,16.5,86,14.2,0,3,913.9,100,0.1,0.26,6.2,100,17.6,1
2023-01-14T09:00,19.9,66,13.4,0,3,915.1,100,0.27,0.78,6.6,81,18,1
2023-01-14T10:00,23.3,42,9.6,0,3,915.2,99,0.46,1.67,8.4,70,21.6,1
2023-01-14T11:00,25.9,24,3.9,0,3,914.7,100,0.6,2.54,9.2,69,23.4,1
2023-01-14T12:00,27.6,17,0.7,0,3,914,100,0.68,3.05,9.2,69,23.8,1
2023-01-14T13:00,28.6,15,-0.7,0,3,912.8,100,0.69,3.33,9.4,72,23.8,1
2023-01-14T14:00,28.9,14,-1.2,0,3,912,99,0.64,3.42,10.2,80,24.1,1
2023-01-14T15:00,28.7,14,-1,0,3,911.6,96,0.54,3.37,10.9,84,24.1,1
2023-01-14T16:00,27.9,16,-0.4,0,3,911.6,87,0.4,3.17,11.2,90,23.4,1
2023-01-14T17:00,25.4,24,3.4,0,3,911.6,83,0.19,2.46,7.6,87,22,1
2023-01-14T18:00,21.3,32,4.1,0,3,910.9,96,0.09,1.71,7.9,90,12.6,0
2023-01-14T19:00,19.7,40,5.6,0,3,911.5,100,0.07,1.39,8.8,99,14,0
2023-01-14T20:00,18.9,47,7.3,0,3,912,100,0.07,1.15,11.1,119,17.6,0
2023-01-14T21:00,18,49,7,0,2,912.2,57,0.07,1.06,11.8,113,19.8,0
2023-01-14T22:00,16.9,54,7.4,0,0,912.3,3,0.05,0.9,11.2,105,19.1,0
2023-01-14T23:00,16.1,59,8.1,0,0,911.7,6,0.05,0.75,12.2,109,20.2,0
2023-01-15T00:00,15.5,65,9,0,0,911.3,1,0.04,0.61,12,111,20.5,0
2023-01-15T01:00,14.7,73,9.9,0,0,910.3,0,0.02,0.46,9.8,107,19.8,0
2023-01-15T02:00,13.9,79,10.3,0,0,909.3,0,0.01,0.33,9.3,103,16.2,0
2023-01-15T03:00,13.2,84,10.5,0,0,908.7,0,0,0.25,8.4,97,14.8,0
2023-01-15T04:00,12.4,88,10.5,0,0,908.2,0,0,0.17,7.9,93,13.3,0
2023-01-15T05:00,12.2,90,10.7,0,0,909,0,0,0.14,9.4,88,12.6,0
2023-01-15T06:00,11.9,92,10.6,0,0,909.5,9,0,0.11,8,82,15.1,0
2023-01-15T07:00,13.1,88,11.1,0,0,910.6,0,0.02,0.19,10.5,84,14.8,1
2023-01-15T08:00,17.1,71,11.8,0,0,912.6,3,0.13,0.57,7.9,87,18,1
2023-01-15T09:00,21.1,47,9.4,0,0,914.3,11,0.31,1.32,8,82,19.4,1
2023-01-15T10:00,23.8,32,6.1,0,1,914.3,47,0.48,2,9.2,69,22.7,1
2023-01-15T11:00,25.7,24,3.9,0,2,913.9,76,0.6,2.5,9.7,68,24.5,1
2023-01-15T12:00,27.1,21,2.6,0,2,913.2,56,0.67,2.84,9.1,72,24.5,1
2023-01-15T13:00,28,18,1.6,0,2,912.5,71,0.67,3.09,8.3,88,23.8,1
2023-01-15T14:00,28.3,17,1.2,0,2,911.7,58,0.62,3.18,8.8,99,22.3,1
2023-01-15T15:00,28.2,18,1.5,0,2,911.2,62,0.52,3.14,8.9,104,22.3,1
2023-01-15T16:00,27.4,20,2.3,0,2,910.9,78,0.38,2.93,9.7,105,21.6,1
2023-01-15T17:00,25.3,28,5.5,0,2,910.8,64,0.2,2.31,8.9,122,19.8,1
2023-01-15T18:00,21.7,40,7.6,0,1,910.6,21,0.11,1.54,11.2,130,17.6,0
2023-01-15T19:00,20.4,46,8.2,0,2,911.2,56,0.08,1.3,12.5,131,20.5,0
2023-01-15T20:00,19.2,44,6.8,0,1,911.8,38,0.08,1.24,12.3,122,20.9,0
2023-01-15T21:00,18,58,9.5,0,3,911.6,99,0.06,0.87,13,118,21.2,0
2023-01-15T22:00,17.1,74,12.4,0,3,911.4,83,0.03,0.5,14.2,114,23.4,0
2023-01-15T23:00,16.2,80,12.7,0,2,911.3,79,0.02,0.37,14,116,23.8,0
2023-01-16T00:00,15.3,83,12.5,0,3,910.9,86,0.01,0.29,11.6,116,23,0
2023-01-16T01:00,14.4,90,12.8,0,1,910.3,49,0,0.16,9.2,116,19.1,0
2023-01-16T02:00,13.9,93,12.9,0,0,909.4,1,0,0.11,7.6,115,14.8,0
2023-01-16T03:00,13,96,12.3,0,0,908.9,0,0,0.07,7.1,105,12.2,0
2023-01-16T04:00,12.4,97,11.9,0,0,908.8,0,0,0.05,7.5,107,10.4,0
2023-01-16T05:00,12.7,98,12.4,0,0,909.7,0,0,0.02,5.9,104,10.8,0
2023-01-16T06:00,12.4,99,12.3,0,2,910.2,57,0,0.01,6.2,97,9.4,0
2023-01-16T07:00,13.8,98,13.4,0,3,911.4,100,0.01,0.04,5.8,86,11.2,1
2023-01-16T08:00,16.3,88,14.4,0,1,913,23,0.1,0.22,3.1,69,11.9,1
2023-01-16T09:00,21,60,12.9,0,2,914.8,51,0.28,1,1.9,22,12.2,1
2023-01-16T10:00,24.3,39,9.4,0,2,915,67,0.46,1.86,5.2,12,16.9,1
2023-01-16T11:00,26.4,28,6.3,0,2,914.7,58,0.59,2.48,7.6,31,21.6,1
2023-01-16T12:00,27.6,24,5,0,1,914,33,0.66,2.82,7.1,45,22,1
2023-01-16T13:00,28.4,21,4.3,0,3,913.1,90,0.67,3.04,7.1,60,21.2,1
2023-01-16T14:00,28.9,20,3.8,0,3,912.2,84,0.62,3.17,7.9,74,21.2,1
2023-01-16T15:00,28.8,19,3.2,0,3,911.7,82,0.52,3.18,9.5,81,22,1
2023-01-16T16:00,28.1,20,2.9,0,3,911.5,91,0.4,3.05,11.3,81,22.7,1
2023-01-16T17:00,26.1,27,5.7,0,3,911.7,83,0.22,2.47,9.7,63,22.7,1
2023-01-16T18:00,22.7,32,5.3,0,0,911.4,0,0.11,1.87,9.8,62,16.6,0
2023-01-16T19:00,20.8,39,6.4,0,0,911.9,0,0.08,1.49,10.4,104,15.8,0
2023-01-16T20:00,20,50,9.2,0,0,912.8,0,0.08,1.17,13.2,107,22,0
2023-01-16T21:00,18.6,60,10.8,0,0,913.2,0,0.06,0.85,13.4,104,22.3,0
2023-01-16T22:00,17.7,67,11.5,0,0,913.1,0,0.05,0.66,15.6,105,25.6,0
2023-01-16T23:00,17.2,73,12.3,0,0,912.8,0,0.04,0.54,17,107,28.1,0
2023-01-17T00:00,16.5,80,13.1,0,0,912.2,0,0.02,0.37,16,104,28.1,0
2023-01-17T01:00,15.5,90,13.9,0,0,911.2,0,0,0.17,13.6,107,26.3,0
2023-01-17T02:00,14.7,95,13.9,0,0,910.3,0,0,0.08,10.5,106,22.3,0
2023-01-17T03:00,14.3,97,13.8,0,0,909.7,6,0,0.05,8.3,108,16.9,0
2023-01-17T04:00,14,99,13.8,0,3,909.7,85,0,0.02,6.8,108,13.7,0
2023-01-17T05:00,14.7,99,14.5,0,3,910.5,100,0,0.02,10.7,102,14.4,0
2023-01-17T06:00,14.4,98,14.1,0,3,911,100,0,0.03,9.7,90,19.4,0
2023-01-17T07:00,14.2,96,13.7,0,3,912.1,87,0.01,0.06,9.5,79,17.3,1
2023-01-17T08:00,16.5,80,13.1,0,1,913.9,22,0.11,0.37,7.7,79,18.7,1
2023-01-17T09:00,19.9,60,11.9,0,0,915.3,19,0.28,0.94,6.7,74,18.7,1
2023-01-17T10:00,23.5,37,8,0,2,915.8,51,0.46,1.82,7.6,82,20.9,1
2023-01-17T11:00,26,24,3.7,0,0,915.8,19,0.6,2.56,9.7,92,24.1,1
2023-01-17T12:00,27.3,21,2.9,0,0,915,0,0.67,2.87,9.4,94,24.8,1
2023-01-17T13:00,28.1,20,2.9,0,0,914,0,0.68,3.05,9.8,98,24.5,1
2023-01-17T14:00,28.5,19,2.8,0,0,913,0,0.64,3.13,10.7,104,24.8,1
2023-01-17T15:00,28.2,21,3.5,0,0,912.5,0,0.54,3.03,12.2,109,25.9,1
2023-01-17T16:00,27.1,26,5.9,0,0,912.3,0,0.41,2.66,13.7,117,26.3,1
2023-01-17T17:00,24.3,33,6.9,0,0,912.5,0,0.23,2.04,12.9,126,26.3,1
2023-01-17T18:00,21.3,41,7.4,0,0,912.5,0,0.11,1.5,11.2,123,21.6,0
2023-01-17T19:00,19.9,49,8.9,0,0,913.2,0,0.08,1.19,13,124,21.2,0
2023-01-17T20:00,18.9,62,11.3,0,0,913.9,0,0.06,0.84,13.5,115,22.7,0
2023-01-17T21:00,17.8,69,12,0,0,914.2,0,0.04,0.63,13.9,111,23,0
2023-01-17T22:00,16.8,76,12.5,0,0,913.7,0,0.03,0.47,13.2,112,23,0
2023-01-17T23:00,16,83,13.1,0,0,913.3,0,0.01,0.31,11.3,112,21.6,0
2023-01-18T00:00,15.2,90,13.6,0,0,912.7,0,0,0.17,9.6,110,18.4,0
2023-01-18T01:00,14.8,93,13.6,0,0,912.2,5,0,0.13,9.7,112,15.8,0
2023-01-18T02:00,14.4,95,13.6,0,0,911.6,0,0,0.09,9.3,103,15.8,0
2023-01-18T03:00,13.9,96,13.3,0,0,911.1,0,0,0.06,9.4,92,15.8,0
2023-01-18T04:00,13.5,97,13.1,0,0,911.1,0,0,0.04,10.1,94,16.9,0
2023-01-18T05:00,13.4,99,13.2,0,0,911.8,11,0,0.02,11.6,95,18,0
2023-01-18T06:00,13.6,99,13.5,0,3,912.6,100,0,0.01,11.9,93,20.5,0
2023-01-18T07:00,14,98,13.8,0,3,914,100,0.01,0.03,12.6,88,23,1
2023-01-18T08:00,14.6,96,14,0,3,915.3,100,0.06,0.07,14.8,87,28.1,1
2023-01-18T09:00,18,75,13.4,0,3,916.7,100,0.21,0.52,11.9,90,28.4,1
2023-01-18T10:00,21,57,12.1,0,3,916.9,98,0.4,1.08,9.8,84,25.9,1
2023-01-18T11:00,23.9,42,10.3,0,3,916.9,100,0.56,1.71,9.8,73,25.2,1
2023-01-18T12:00,25.7,34,8.7,0,3,916,100,0.64,2.18,11.2,69,27,1
2023-01-18T13:00,26.9,28,6.7,0,3,915.1,100,0.67,2.56,11.6,74,27.4,1
2023-01-18T14:00,27.4,25,5.8,0,3,914.2,100,0.62,2.72,11.6,83,27.4,1
2023-01-18T15:00,27.3,26,6.3,0,3,913.5,99,0.52,2.68,11.2,90,26.3,1
2023-01-18T16:00,26.6,29,7.1,0,3,913.1,98,0.38,2.48,11.5,90,24.5,1
2023-01-18T17:00,24.7,35,8.2,0,3,913.2,97,0.21,2.02,10.8,90,23.4,1
2023-01-18T18:00,21.3,47,9.7,0,3,913.2,89,0.08,1.33,8.7,107,18,0
2023-01-18T19:00,19.9,52,9.7,0,3,914,89,0.07,1.12,11.8,110,19.1,0
2023-01-18T20:00,18.9,60,11,0,3,914.7,95,0.06,0.86,14.3,108,23.4,0
2023-01-18T21:00,18,67,11.8,0,3,915,90,0.05,0.67,14.1,105,24.1,0
2023-01-18T22:00,17.1,71,11.9,0,3,914.9,98,0.04,0.56,13.7,104,23.8,0
2023-01-18T23:00,16.2,76,11.9,0,3,914.5,98,0.03,0.45,13.9,107,23,0
2023-01-19T00:00,15.6,77,11.6,0,0,914,15,0.02,0.41,12.8,101,23,0
2023-01-19T01:00,15.1,81,11.8,0,0,913.3,3,0.02,0.33,14.2,97,23,0
2023-01-19T02:00,14.3,90,12.8,0,0,912.5,3,0,0.16,13.4,96,23.4,0
2023-01-19T03:00,13.9,95,13.1,0,0,911.9,0,0,0.08,12.6,95,22.3,0
2023-01-19T04:00,13.6,97,13.1,0,0,911.8,3,0,0.04,11.5,94,20.9,0
2023-01-19T05:00,13.8,99,13.6,0,3,912.8,86,0,0.02,11.4,101,19.4,0
2023-01-19T06:00,14.1,99,14,0,3,913.6,100,0,0.01,13,96,23.4,0
2023-01-19T07:00,14.4,96,13.8,0,3,914.5,100,0.02,0.06,13,93,23.4,1
2023-01-19T08:00,16.1,83,13.2,0,3,915.8,95,0.1,0.31,11.2,84,24.5,1
2023-01-19T09:00,19,64,12.1,0,3,916.9,96,0.27,0.79,9.7,86,23,1
2023-01-19T10:00,21.8,45,9.4,0,0,917.1,17,0.45,1.43,10.6,80,25.2,1
2023-01-19T11:00,24,32,6.4,0,1,916.8,39,0.59,2.03,12.2,66,28.1,1
2023-01-19T12:00,25.7,24,3.5,0,2,915.8,50,0.67,2.51,12.6,63,29.2,1
2023-01-19T13:00,26.6,21,2.4,0,2,914.8,59,0.68,2.76,12.7,61,29.2,1
2023-01-19T14:00,27,21,2.7,0,2,913.9,76,0.64,2.83,12.7,61,28.8,1
2023-01-19T15:00,26.9,23,3.9,0,2,913.2,63,0.53,2.74,12.4,68,28.1,1
2023-01-19T16:00,26.3,26,5,0,0,912.9,7,0.39,2.54,12.2,71,26.6,1
2023-01-19T17:00,24.3,32,6.6,0,0,913.1,0,0.21,2.07,10.1,73,24.5,1
2023-01-19T18:00,21.1,43,8,0,0,912.8,1,0.08,1.42,8,80,17.3,0
2023-01-19T19:00,19.7,53,9.9,0,0,913.4,0,0.06,1.08,11.4,103,18,0
2023-01-19T20:00,18.8,62,11.4,0,0,914,0,0.06,0.83,14.1,103,23,0
2023-01-19T21:00,17.7,71,12.3,0,0,914.2,0,0.04,0.6,13.8,99,23.4,0
2023-01-19T22:00,17,75,12.5,0,0,913.8,0,0.03,0.49,12.3,93,22.7,0
2023-01-19T23:00,16.5,77,12.5,0,0,913.6,0,0.03,0.43,14.2,97,22.3,0
2023-01-20T00:00,15.7,86,13.4,0,0,913.6,0,0.01,0.25,16.7,96,28.1,0
2023-01-20T01:00,14.9,92,13.5,0,0,912.6,0,0,0.14,14.8,94,27.7,0
2023-01-20T02:00,14.3,94,13.3,0,0,911.9,17,0,0.1,13.7,93,24.8,0
2023-01-20T03:00,13.9,94,13,0,1,911.7,45,0,0.09,11.9,93,22.7,0
2023-01-20T04:00,13.7,95,12.9,0,3,911.6,83,0,0.08,10.8,94,19.8,0
2023-01-20T05:00,13.7,95,12.9,0,2,912.3,67,0,0.08,9.7,105,18,0
2023-01-20T06:00,13.4,96,12.7,0,3,912.7,90,0,0.07,7.3,101,16.2,0
2023-01-20T07:00,14.2,93,13.1,0,3,913.9,97,0.02,0.11,9.6,103,13.3,1
2023-01-20T08:00,17,80,13.4,0,3,915.7,80,0.12,0.39,8.4,110,18,1
2023-01-20T09:00,19.6,63,12.3,0,2,916.7,79,0.28,0.85,12.6,110,27,1
2023-01-20T10:00,21.7,55,12.4,0,3,916.7,92,0.43,1.15,12.2,109,27.7,1
2023-01-20T11:00,23.3,51,12.6,0,3,916.2,95,0.53,1.39,13.6,107,30.6,1
2023-01-20T12:00,24.8,46,12.3,0,2,915.3,66,0.59,1.7,13.2,107,30.6,1
2023-01-20T13:00,25.9,43,12.2,0,2,914.4,62,0.62,1.92,13.1,111,30.2,1
2023-01-20T14:00,26.4,41,12,0,3,913.4,98,0.57,2.04,13.6,107,29.9,1
2023-01-20T15:00,26.2,42,12.1,0,3,912.9,97,0.49,1.98,15.2,104,31.3,1
2023-01-20T16:00,25.3,44,12,0,3,912.8,86,0.36,1.82,15.3,105,31.3,1
2023-01-20T17:00,23.7,50,12.8,0,3,913,91,0.21,1.45,15.9,96,29.9,1
2023-01-20T18:00,22.7,55,13.3,0,2,913.4,51,0.1,1.23,13.1,106,28.4,0
2023-01-20T19:00,20.8,64,13.8,0,2,913.8,61,0.03,0.87,8.3,95,22,0
2023-01-20T20:00,19.7,71,14.3,0,3,914.4,90,0.02,0.67,8.7,107,14,0
2023-01-20T21:00,18.9,78,15,0,3,914.7,100,0.02,0.47,11.4,114,18.4,0
2023-01-20T22:00,17.8,88,15.9,0,3,914.5,96,0,0.24,12.8,101,21.2,0
2023-01-20T23:00,17.1,97,16.6,0,3,914.2,100,0,0.07,13.8,96,23,0
2023-01-21T00:00,16.8,99,16.7,0,3,913.7,100,0,0.01,14.4,91,24.1,0
2023-01-21T01:00,17.1,98,16.8,0,3,913.4,100,0,0.03,16.6,94,29.9,0
2023-01-21T02:00,17.2,95,16.4,0,3,912.7,100,0,0.1,15.5,93,28.1,0
2023-01-21T03:00,17.2,93,16.1,0,3,912.2,100,0,0.13,13.4,95,26.3,0
2023-01-21T04:00,16.7,96,16,0,3,912.1,99,0,0.08,12.7,98,23.4,0
2023-01-21T05:00,16.5,97,16,0,3,912.7,100,0,0.06,13,92,22,0
2023-01-21T06:00,16.8,92,15.5,0,3,913.2,100,0,0.15,11.6,83,21.6,0
2023-01-21T07:00,17.1,89,15.2,0,1,913.8,25,0.03,0.22,10.3,78,19.8,1
2023-01-21T08:00,18.5,79,14.8,0,1,915,23,0.12,0.45,9.5,81,20.5,1
2023-01-21T09:00,20.7,67,14.2,0,1,916.1,41,0.28,0.81,10.8,86,24.1,1
2023-01-21T10:00,22.7,56,13.5,0,3,916.1,97,0.42,1.21,13,87,28.1,1
2023-01-21T11:00,24.5,47,12.4,0,3,915.8,100,0.53,1.63,13.4,85,29.9,1
2023-01-21T12:00,25.7,43,12.1,0,3,914.8,100,0.61,1.88,13.7,90,30.6,1
2023-01-21T13:00,26,41,11.9,0,3,913.7,100,0.56,1.97,13.3,93,31,1
2023-01-21T14:00,26.5,40,11.9,0,3,912.8,100,0.56,2.06,13.4,85,29.5,1
2023-01-21T15:00,26.4,40,11.7,0,3,912.3,100,0.47,2.07,11.7,81,29.5,1
2023-01-21T16:00,26.1,41,11.6,0,2,912.1,70,0.36,2.01,10.9,63,25.6,1
2023-01-21T17:00,24.5,41,10.5,0,3,912.6,93,0.2,1.81,10,60,23,1
2023-01-21T18:00,22.7,48,11.1,0,1,912.5,34,0.07,1.43,7.3,79,17.6,0
2023-01-21T19:00,22.5,51,11.8,0,2,913.3,67,0.06,1.34,10.2,82,16.9,0
2023-01-21T20:00,21.4,56,12.1,0,3,913.6,97,0.05,1.13,9,90,16.9,0
2023-01-21T21:00,20.2,63,12.9,0,3,913.6,94,0.04,0.88,10,103,16.2,0
2023-01-21T22:00,19,70,13.4,0,3,913.4,86,0.03,0.65,11.6,106,18.7,0
2023-01-21T23:00,18.3,74,13.6,0,3,913.1,100,0.03,0.54,14.2,106,23.8,0
2023-01-22T00:00,17.5,79,13.9,0,3,912.6,100,0.02,0.41,13.4,98,24.1,0
2023-01-22T01:00,16.4,85,14,0,3,911.9,100,0.01,0.27,12.6,88,22.3,0
2023-01-22T02:00,15.6,91,14.1,0,3,911.1,100,0,0.16,11.5,86,20.9,0
2023-01-22T03:00,15,95,14.2,0,3,910.7,100,0,0.09,11.9,90,19.4,0
2023-01-22T04:00,14.8,96,14.2,0,3,910.5,88,0,0.06,12.6,87,20.9,0
2023-01-22T05:00,14.6,97,14.1,0,0,911.1,1,0,0.06,12.3,87,20.9,0
2023-01-22T06:00,14.7,97,14.2,0,2,911.8,69,0,0.05,13,88,21.6,0
2023-01-22T07:00,15.4,94,14.4,0,0,912.7,7,0.02,0.11,13.8,83,23.4,1
2023-01-22T08:00,18,77,14,0,1,914.2,30,0.13,0.47,12.8,79,24.8,1
2023-01-22T09:00,20.9,56,11.8,0,1,915.3,28,0.3,1.09,15.9,77,31,1
2023-01-22T10:00,23,45,10.3,0,3,915.3,98,0.46,1.56,17.9,75,36,1
2023-01-22T11:00,24.6,39,9.9,0,3,914.7,100,0.57,1.87,16.3,72,36,1
2023-01-22T12:00,25.7,37,9.8,0,3,913.9,100,0.63,2.09,16.1,80,34.2,1
2023-01-22T13:00,26.3,36,10.1,0,3,912.9,100,0.63,2.19,15.9,84,34.2,1
2023-01-22T14:00,26.6,34,9.4,0,3,911.9,100,0.57,2.3,15.2,85,33.5,1
2023-01-22T15:00,26.6,30,7.6,0,3,911.3,100,0.51,2.44,15.9,93,31.7,1
2023-01-22T16:00,25.8,28,6,0,3,911.3,88,0.38,2.38,16.5,101,32,1
2023-01-22T17:00,24.3,35,7.8,0,1,911.6,33,0.24,1.98,15,111,31,1
2023-01-22T18:00,21.9,44,9.2,0,0,911.5,0,0.11,1.46,12.2,109,25.2,0
2023-01-22T19:00,20.7,52,10.5,0,0,912.3,1,0.08,1.18,13.7,113,22.3,0
2023-01-22T20:00,19.7,62,12.1,0,0,912.9,14,0.06,0.88,14.5,104,24.8,0
2023-01-22T21:00,18.9,66,12.4,0,1,913.1,24,0.05,0.74,13.6,101,23.8,0
2023-01-22T22:00,18.3,67,12.2,0,2,912.8,70,0.04,0.69,13.4,98,22.7,0
2023-01-22T23:00,17.8,69,12,0,3,912.3,100,0.05,0.64,15.2,95,24.8,0
2023-01-23T00:00,17.1,73,12.2,0,3,911.7,100,0.04,0.52,16.6,94,27.4,0
2023-01-23T01:00,16.3,81,13.1,0,0,911,9,0.02,0.35,16.2,90,27.7,0
2023-01-23T02:00,15.7,89,13.9,0,0,910.1,3,0,0.2,14.8,89,27,0
2023-01-23T03:00,15.3,94,14.4,0,3,909.9,86,0,0.1,14.4,87,24.5,0
2023-01-23T04:00,15,97,14.5,0,3,909.8,86,0,0.05,13.3,87,23.8,0
2023-01-23T05:00,14.8,97,14.2,0,0,910.3,0,0,0.06,12.8,80,22.7,0
2023-01-23T06:00,14.9,97,14.4,0,3,910.8,84,0,0.05,12.1,80,21.2,0
2023-01-23T07:00,15.4,94,14.4,0,2,911.7,64,0.02,0.11,14.2,83,23.4,1
2023-01-23T08:00,17.7,80,14.2,0,0,913.1,8,0.11,0.41,12.3,87,25.2,1
2023-01-23T09:00,20.6,67,14.1,0,0,914.1,12,0.27,0.81,13,93,27.7,1
2023-01-23T10:00,22.8,60,14.5,0,0,914.4,14,0.41,1.12,13.7,104,29.5,1
2023-01-23T11:00,24.7,54,14.7,0,0,914.1,12,0.53,1.44,14,113,31.3,1
2023-01-23T12:00,26.8,44,13.6,0,1,913.2,36,0.6,1.97,14,119,31.3,1
2023-01-23T13:00,27.3,42,13.2,0,3,912.2,100,0.59,2.11,13.7,120,30.6,1
2023-01-23T14:00,26.6,43,13.2,0,3,911.1,100,0.42,1.97,13.5,115,29.9,1
2023-01-23T15:00,25.7,48,14,0,3,910.6,100,0.32,1.7,14.6,110,28.8,1
2023-01-23T16:00,25,50,14,0,0,910.6,12,0.23,1.57,14.7,101,28.8,1
2023-01-23T17:00,23.5,59,15.1,0,1,911.1,40,0.18,1.18,14.6,110,28.1,1
2023-01-23T18:00,22.2,65,15.3,0,3,911.4,88,0.07,0.94,11,113,25.2,0
2023-01-23T19:00,21,72,15.8,0,3,912,100,0.03,0.68,12.4,112,20.5,0
2023-01-23T20:00,20.5,76,16.1,0,3,912.5,99,0.03,0.58,12.1,113,21.6,0
2023-01-23T21:00,20.4,77,16.3,0,3,912.8,83,0.03,0.54,13.2,107,22,0
2023-01-23T22:00,20,80,16.4,0,0,913.1,14,0.03,0.48,15.7,106,26.3,0
2023-01-23T23:00,18.9,87,16.7,0,1,912.6,31,0.01,0.29,16.6,108,27.7,0
2023-01-24T00:00,18.3,94,17.3,0,1,911.8,47,0,0.13,17.6,105,29.2,0
2023-01-24T01:00,17.9,97,17.4,0,3,911.1,96,0,0.06,17.5,104,29.5,0
2023-01-24T02:00,17.8,98,17.4,0,3,910.4,100,0,0.05,17.5,104,29.9,0
2023-01-24T03:00,18.1,94,17.2,0,3,910.3,100,0,0.11,17,107,30.2,0
2023-01-24T04:00,18.1,93,17,0,3,910.4,100,0,0.14,14.5,104,28.4,0
